estimator,quantile,n,distribution,efficiency
THD|0.5|Min3,0.57,13,"LogNormal(0,3^2)",0.6716468470359316
THD|0.5|Min3,0.57,13,"Weibull(1,0.5)",0.8759143126633134
THD|0.5|Min3,0.57,13,"Exp(1) + Outliers",0.9509313923796194
THD|0.5|Min3,0.57,14,"Uniform(0,1)",1.0312113028435204
THD|0.5|Min3,0.57,14,"Beta(2,10)",0.882670703610019
THD|0.5|Min3,0.57,14,"Normal(0,1^2)",0.9637291180370351
THD|0.5|Min3,0.57,14,"Weibull(1,2)",0.9301115758291526
THD|0.5|Min3,0.57,14,"Exp(1)",0.7897358451014355
THD|0.5|Min3,0.57,14,"Cauchy(0,1)",0.7868005465163179
THD|0.5|Min3,0.57,14,"Pareto(1,0.5)",0.415913424415998
THD|0.5|Min3,0.57,14,"LogNormal(0,3^2)",0.4406998349401921
THD|0.5|Min3,0.57,14,"Weibull(1,0.5)",0.6015006007523135
THD|0.5|Min3,0.57,14,"Exp(1) + Outliers",0.7188175653400266
THD|0.5|Min3,0.57,15,"Uniform(0,1)",1.1295352582351537
THD|0.5|Min3,0.57,15,"Beta(2,10)",1.100816645700611
THD|0.5|Min3,0.57,15,"Normal(0,1^2)",1.102121468903459
THD|0.5|Min3,0.57,15,"Weibull(1,2)",1.0956435975285925
THD|0.5|Min3,0.57,15,"Exp(1)",1.074639952367322
THD|0.5|Min3,0.57,15,"Cauchy(0,1)",1.0407432592516317
THD|0.5|Min3,0.57,15,"Pareto(1,0.5)",0.7816637324630006
THD|0.5|Min3,0.57,15,"LogNormal(0,3^2)",0.8747645583696435
THD|0.5|Min3,0.57,15,"Weibull(1,0.5)",0.9998457879920002
THD|0.5|Min3,0.57,15,"Exp(1) + Outliers",1.0557763884287301
THD|0.5|Min3,0.57,16,"Uniform(0,1)",1.0380935327183871
THD|0.5|Min3,0.57,16,"Beta(2,10)",0.9321827725263612
THD|0.5|Min3,0.57,16,"Normal(0,1^2)",1.010858875879542
THD|0.5|Min3,0.57,16,"Weibull(1,2)",0.9648778514756934
THD|0.5|Min3,0.57,16,"Exp(1)",0.8603098686882426
THD|0.5|Min3,0.57,16,"Cauchy(0,1)",0.8748559474603219
THD|0.5|Min3,0.57,16,"Pareto(1,0.5)",0.5810175128254699
THD|0.5|Min3,0.57,16,"LogNormal(0,3^2)",0.5874349128888898
THD|0.5|Min3,0.57,16,"Weibull(1,0.5)",0.7136607730296812
THD|0.5|Min3,0.57,16,"Exp(1) + Outliers",0.8350429503651439
THD|0.5|Min3,0.57,17,"Uniform(0,1)",1.0759695641274356
THD|0.5|Min3,0.57,17,"Beta(2,10)",1.0674388060183697
THD|0.5|Min3,0.57,17,"Normal(0,1^2)",1.0596906987941852
THD|0.5|Min3,0.57,17,"Weibull(1,2)",1.066430018138727
THD|0.5|Min3,0.57,17,"Exp(1)",1.094272234045462
THD|0.5|Min3,0.57,17,"Cauchy(0,1)",1.0425791370294757
THD|0.5|Min3,0.57,17,"Pareto(1,0.5)",0.9887205628494062
THD|0.5|Min3,0.57,17,"LogNormal(0,3^2)",1.0050247107832924
THD|0.5|Min3,0.57,17,"Weibull(1,0.5)",1.068821426991147
THD|0.5|Min3,0.57,17,"Exp(1) + Outliers",1.075747193788108
THD|0.5|Min3,0.57,18,"Uniform(0,1)",1.0544191458161487
THD|0.5|Min3,0.57,18,"Beta(2,10)",0.9814441093945756
THD|0.5|Min3,0.57,18,"Normal(0,1^2)",1.031560302008429
THD|0.5|Min3,0.57,18,"Weibull(1,2)",0.9993490061131394
THD|0.5|Min3,0.57,18,"Exp(1)",0.9252411803293122
THD|0.5|Min3,0.57,18,"Cauchy(0,1)",0.9479349585097951
THD|0.5|Min3,0.57,18,"Pareto(1,0.5)",0.6701770762593292
THD|0.5|Min3,0.57,18,"LogNormal(0,3^2)",0.6932142646652947
THD|0.5|Min3,0.57,18,"Weibull(1,0.5)",0.8221391758912252
THD|0.5|Min3,0.57,18,"Exp(1) + Outliers",0.9090440083929878
THD|0.5|Min3,0.57,19,"Uniform(0,1)",1.0249687863015582
THD|0.5|Min3,0.57,19,"Beta(2,10)",1.0629894858804338
THD|0.5|Min3,0.57,19,"Normal(0,1^2)",1.0294037948114512
THD|0.5|Min3,0.57,19,"Weibull(1,2)",1.05626008048923
THD|0.5|Min3,0.57,19,"Exp(1)",1.0929950938182482
THD|0.5|Min3,0.57,19,"Cauchy(0,1)",1.0482714301282767
THD|0.5|Min3,0.57,19,"Pareto(1,0.5)",1.1538346134692001
THD|0.5|Min3,0.57,19,"LogNormal(0,3^2)",1.1539751068865627
THD|0.5|Min3,0.57,19,"Weibull(1,0.5)",1.139997432549911
THD|0.5|Min3,0.57,19,"Exp(1) + Outliers",1.1039447865054972
THD|0.5|Min3,0.57,20,"Uniform(0,1)",1.0703639969398469
THD|0.5|Min3,0.57,20,"Beta(2,10)",1.0264867735114287
THD|0.5|Min3,0.57,20,"Normal(0,1^2)",1.0563249472612055
THD|0.5|Min3,0.57,20,"Weibull(1,2)",1.0368937949515638
THD|0.5|Min3,0.57,20,"Exp(1)",1.004645694320187
THD|0.5|Min3,0.57,20,"Cauchy(0,1)",0.9943117689981888
THD|0.5|Min3,0.57,20,"Pareto(1,0.5)",0.8089906991720198
THD|0.5|Min3,0.57,20,"LogNormal(0,3^2)",0.8195272518156964
THD|0.5|Min3,0.57,20,"Weibull(1,0.5)",0.9212323503333383
THD|0.5|Min3,0.57,20,"Exp(1) + Outliers",0.9831621610139925
THD|0.5|Min3,0.58,2,"Uniform(0,1)",1.0193661602879156
THD|0.5|Min3,0.58,2,"Beta(2,10)",0.9320887876287481
THD|0.5|Min3,0.58,2,"Normal(0,1^2)",1.0065225350187759
THD|0.5|Min3,0.58,2,"Weibull(1,2)",0.9562365769027795
THD|0.5|Min3,0.58,2,"Exp(1)",0.8921566391048232
THD|0.5|Min3,0.58,2,"Cauchy(0,1)",0.966917285123129
THD|0.5|Min3,0.58,2,"Pareto(1,0.5)",0.8600332582621517
THD|0.5|Min3,0.58,2,"LogNormal(0,3^2)",0.8604878003504007
THD|0.5|Min3,0.58,2,"Weibull(1,0.5)",0.8714991620412573
THD|0.5|Min3,0.58,2,"Exp(1) + Outliers",0.8623388019543112
THD|0.5|Min3,0.58,3,"Uniform(0,1)",1.440068071667194
THD|0.5|Min3,0.58,3,"Beta(2,10)",1.035552711709207
THD|0.5|Min3,0.58,3,"Normal(0,1^2)",1.1787452470400444
THD|0.5|Min3,0.58,3,"Weibull(1,2)",1.1120907669260007
THD|0.5|Min3,0.58,3,"Exp(1)",0.7615307690839658
THD|0.5|Min3,0.58,3,"Cauchy(0,1)",0.1756349220852379
THD|0.5|Min3,0.58,3,"Pareto(1,0.5)",0.16989741549179455
THD|0.5|Min3,0.58,3,"LogNormal(0,3^2)",0.17935518972722087
THD|0.5|Min3,0.58,3,"Weibull(1,0.5)",0.40541916302911607
THD|0.5|Min3,0.58,3,"Exp(1) + Outliers",0.2878942272297594
THD|0.5|Min3,0.58,4,"Uniform(0,1)",1.3216589086537662
THD|0.5|Min3,0.58,4,"Beta(2,10)",0.9207224110088308
THD|0.5|Min3,0.58,4,"Normal(0,1^2)",1.109560962204675
THD|0.5|Min3,0.58,4,"Weibull(1,2)",0.9960100098896845
THD|0.5|Min3,0.58,4,"Exp(1)",0.6825996764529889
THD|0.5|Min3,0.58,4,"Cauchy(0,1)",0.01727339733132205
THD|0.5|Min3,0.58,4,"Pareto(1,0.5)",6.709828202976072E-07
THD|0.5|Min3,0.58,4,"LogNormal(0,3^2)",0.009826136664565152
THD|0.5|Min3,0.58,4,"Weibull(1,0.5)",0.36078079001188024
THD|0.5|Min3,0.58,4,"Exp(1) + Outliers",0.257303581063627
THD|0.5|Min3,0.58,5,"Uniform(0,1)",1.1726538409239506
THD|0.5|Min3,0.58,5,"Beta(2,10)",0.6936118880085659
THD|0.5|Min3,0.58,5,"Normal(0,1^2)",0.9122413272036493
THD|0.5|Min3,0.58,5,"Weibull(1,2)",0.8040885598213863
THD|0.5|Min3,0.58,5,"Exp(1)",0.5277091127747482
THD|0.5|Min3,0.58,5,"Cauchy(0,1)",0.013905857193070671
THD|0.5|Min3,0.58,5,"Pareto(1,0.5)",1.0398752895466886E-06
THD|0.5|Min3,0.58,5,"LogNormal(0,3^2)",0.008479065092163651
THD|0.5|Min3,0.58,5,"Weibull(1,0.5)",0.27964794215952954
THD|0.5|Min3,0.58,5,"Exp(1) + Outliers",0.12306437682218513
THD|0.5|Min3,0.58,6,"Uniform(0,1)",1.2984505867100669
THD|0.5|Min3,0.58,6,"Beta(2,10)",1.0527496742343045
THD|0.5|Min3,0.58,6,"Normal(0,1^2)",1.1654902432021303
THD|0.5|Min3,0.58,6,"Weibull(1,2)",1.1320132448622833
THD|0.5|Min3,0.58,6,"Exp(1)",0.9557140671919032
THD|0.5|Min3,0.58,6,"Cauchy(0,1)",0.5605954427173229
THD|0.5|Min3,0.58,6,"Pareto(1,0.5)",0.047109301114236245
THD|0.5|Min3,0.58,6,"LogNormal(0,3^2)",0.2513400180308872
THD|0.5|Min3,0.58,6,"Weibull(1,0.5)",0.6427046716515934
THD|0.5|Min3,0.58,6,"Exp(1) + Outliers",0.050525898824195406
THD|0.5|Min3,0.58,7,"Uniform(0,1)",1.1169650234573916
THD|0.5|Min3,0.58,7,"Beta(2,10)",0.81991699827393
THD|0.5|Min3,0.58,7,"Normal(0,1^2)",0.9661885623214166
THD|0.5|Min3,0.58,7,"Weibull(1,2)",0.8803311559471027
THD|0.5|Min3,0.58,7,"Exp(1)",0.674631351910908
THD|0.5|Min3,0.58,7,"Cauchy(0,1)",0.38034422229307663
THD|0.5|Min3,0.58,7,"Pareto(1,0.5)",0.028128060914218565
THD|0.5|Min3,0.58,7,"LogNormal(0,3^2)",0.12321568683430646
THD|0.5|Min3,0.58,7,"Weibull(1,0.5)",0.443098195484768
THD|0.5|Min3,0.58,7,"Exp(1) + Outliers",0.07622273498538719
THD|0.5|Min3,0.58,8,"Uniform(0,1)",1.192219020711353
THD|0.5|Min3,0.58,8,"Beta(2,10)",1.1389138314733083
THD|0.5|Min3,0.58,8,"Normal(0,1^2)",1.1407156732015924
THD|0.5|Min3,0.58,8,"Weibull(1,2)",1.1487392586259597
THD|0.5|Min3,0.58,8,"Exp(1)",1.086677088137827
THD|0.5|Min3,0.58,8,"Cauchy(0,1)",0.8606690384914017
THD|0.5|Min3,0.58,8,"Pareto(1,0.5)",0.2854203184599679
THD|0.5|Min3,0.58,8,"LogNormal(0,3^2)",0.5219152844131526
THD|0.5|Min3,0.58,8,"Weibull(1,0.5)",0.9070199600462902
THD|0.5|Min3,0.58,8,"Exp(1) + Outliers",0.030064015169058135
THD|0.5|Min3,0.58,9,"Uniform(0,1)",1.1200563803237125
THD|0.5|Min3,0.58,9,"Beta(2,10)",0.9344822190956463
THD|0.5|Min3,0.58,9,"Normal(0,1^2)",1.0215554354718415
THD|0.5|Min3,0.58,9,"Weibull(1,2)",0.9685334411411266
THD|0.5|Min3,0.58,9,"Exp(1)",0.8253856334298088
THD|0.5|Min3,0.58,9,"Cauchy(0,1)",0.6803548414530539
THD|0.5|Min3,0.58,9,"Pareto(1,0.5)",0.22307755223816164
THD|0.5|Min3,0.58,9,"LogNormal(0,3^2)",0.37083616404199454
THD|0.5|Min3,0.58,9,"Weibull(1,0.5)",0.6184861760379117
THD|0.5|Min3,0.58,9,"Exp(1) + Outliers",0.00011162634946118252
THD|0.5|Min3,0.58,10,"Uniform(0,1)",1.076891249516307
THD|0.5|Min3,0.58,10,"Beta(2,10)",1.113518863133041
THD|0.5|Min3,0.58,10,"Normal(0,1^2)",1.0681110196060823
THD|0.5|Min3,0.58,10,"Weibull(1,2)",1.082594807936182
THD|0.5|Min3,0.58,10,"Exp(1)",1.1191659016974325
THD|0.5|Min3,0.58,10,"Cauchy(0,1)",1.0057334557978275
THD|0.5|Min3,0.58,10,"Pareto(1,0.5)",0.9011271576538297
THD|0.5|Min3,0.58,10,"LogNormal(0,3^2)",0.9356772658084739
THD|0.5|Min3,0.58,10,"Weibull(1,0.5)",1.0896800733151382
THD|0.5|Min3,0.58,10,"Exp(1) + Outliers",1.037347384791857
THD|0.5|Min3,0.58,11,"Uniform(0,1)",1.1251548607610335
THD|0.5|Min3,0.58,11,"Beta(2,10)",1.0269189551540454
THD|0.5|Min3,0.58,11,"Normal(0,1^2)",1.0825191863538555
THD|0.5|Min3,0.58,11,"Weibull(1,2)",1.0399325591335484
THD|0.5|Min3,0.58,11,"Exp(1)",0.9527350297948278
THD|0.5|Min3,0.58,11,"Cauchy(0,1)",0.8902899958213514
THD|0.5|Min3,0.58,11,"Pareto(1,0.5)",0.4724924558077693
THD|0.5|Min3,0.58,11,"LogNormal(0,3^2)",0.5450156765864773
THD|0.5|Min3,0.58,11,"Weibull(1,0.5)",0.7992955949972246
THD|0.5|Min3,0.58,11,"Exp(1) + Outliers",0.7934970716088191
THD|0.5|Min3,0.58,12,"Uniform(0,1)",1.0489223987404888
THD|0.5|Min3,0.58,12,"Beta(2,10)",0.8500852765101047
THD|0.5|Min3,0.58,12,"Normal(0,1^2)",0.9641064858275359
THD|0.5|Min3,0.58,12,"Weibull(1,2)",0.8966187701429705
THD|0.5|Min3,0.58,12,"Exp(1)",0.7455477199279357
THD|0.5|Min3,0.58,12,"Cauchy(0,1)",0.6993054268733337
THD|0.5|Min3,0.58,12,"Pareto(1,0.5)",0.2717097955561651
THD|0.5|Min3,0.58,12,"LogNormal(0,3^2)",0.33228404186625526
THD|0.5|Min3,0.58,12,"Weibull(1,0.5)",0.5494875772093009
THD|0.5|Min3,0.58,12,"Exp(1) + Outliers",0.269529838656635
THD|0.5|Min3,0.58,13,"Uniform(0,1)",1.1356446039188983
THD|0.5|Min3,0.58,13,"Beta(2,10)",1.0979910019241734
THD|0.5|Min3,0.58,13,"Normal(0,1^2)",1.1141102158639102
THD|0.5|Min3,0.58,13,"Weibull(1,2)",1.0994727445088632
THD|0.5|Min3,0.58,13,"Exp(1)",1.0528900934738041
THD|0.5|Min3,0.58,13,"Cauchy(0,1)",1.011425718947952
THD|0.5|Min3,0.58,13,"Pareto(1,0.5)",0.7068276774370751
THD|0.5|Min3,0.58,13,"LogNormal(0,3^2)",0.7770795877876503
THD|0.5|Min3,0.58,13,"Weibull(1,0.5)",0.9371909640139512
THD|0.5|Min3,0.58,13,"Exp(1) + Outliers",1.0278985498545896
THD|0.5|Min3,0.58,14,"Uniform(0,1)",1.0596846657974
THD|0.5|Min3,0.58,14,"Beta(2,10)",0.9174754247356047
THD|0.5|Min3,0.58,14,"Normal(0,1^2)",0.9938269704976183
THD|0.5|Min3,0.58,14,"Weibull(1,2)",0.9611060404780265
THD|0.5|Min3,0.58,14,"Exp(1)",0.8422510352049009
THD|0.5|Min3,0.58,14,"Cauchy(0,1)",0.8103182473578643
THD|0.5|Min3,0.58,14,"Pareto(1,0.5)",0.4800474909160898
THD|0.5|Min3,0.58,14,"LogNormal(0,3^2)",0.5422180886728697
THD|0.5|Min3,0.58,14,"Weibull(1,0.5)",0.678761498564116
THD|0.5|Min3,0.58,14,"Exp(1) + Outliers",0.7992687129005667
THD|0.5|Min3,0.58,15,"Uniform(0,1)",1.0836457533960697
THD|0.5|Min3,0.58,15,"Beta(2,10)",1.085356605344107
THD|0.5|Min3,0.58,15,"Normal(0,1^2)",1.071633645487177
THD|0.5|Min3,0.58,15,"Weibull(1,2)",1.0798674409481355
THD|0.5|Min3,0.58,15,"Exp(1)",1.0970656291154197
THD|0.5|Min3,0.58,15,"Cauchy(0,1)",1.0551785666334015
THD|0.5|Min3,0.58,15,"Pareto(1,0.5)",0.9409354676558089
THD|0.5|Min3,0.58,15,"LogNormal(0,3^2)",0.9919858855364508
THD|0.5|Min3,0.58,15,"Weibull(1,0.5)",1.053222294514501
THD|0.5|Min3,0.58,15,"Exp(1) + Outliers",1.084421411897754
THD|0.5|Min3,0.58,16,"Uniform(0,1)",1.066480477965436
THD|0.5|Min3,0.58,16,"Beta(2,10)",0.9868425253104743
THD|0.5|Min3,0.58,16,"Normal(0,1^2)",1.0349072297909387
THD|0.5|Min3,0.58,16,"Weibull(1,2)",1.0038366796295717
THD|0.5|Min3,0.58,16,"Exp(1)",0.9274784537824471
THD|0.5|Min3,0.58,16,"Cauchy(0,1)",0.9228507670690417
THD|0.5|Min3,0.58,16,"Pareto(1,0.5)",0.6166494721555937
THD|0.5|Min3,0.58,16,"LogNormal(0,3^2)",0.65777051598126
THD|0.5|Min3,0.58,16,"Weibull(1,0.5)",0.7916861573005427
THD|0.5|Min3,0.58,16,"Exp(1) + Outliers",0.8937921055707629
THD|0.5|Min3,0.58,17,"Uniform(0,1)",1.0272176272032167
THD|0.5|Min3,0.58,17,"Beta(2,10)",0.8702779503818242
THD|0.5|Min3,0.58,17,"Normal(0,1^2)",0.945852878202553
THD|0.5|Min3,0.58,17,"Weibull(1,2)",0.8992644908745158
THD|0.5|Min3,0.58,17,"Exp(1)",0.7738988220788884
THD|0.5|Min3,0.58,17,"Cauchy(0,1)",0.7691756236459335
THD|0.5|Min3,0.58,17,"Pareto(1,0.5)",0.40418657216610643
THD|0.5|Min3,0.58,17,"LogNormal(0,3^2)",0.41833369114121505
THD|0.5|Min3,0.58,17,"Weibull(1,0.5)",0.5945452324371823
THD|0.5|Min3,0.58,17,"Exp(1) + Outliers",0.7141136120689886
THD|0.5|Min3,0.58,18,"Uniform(0,1)",1.0792560735301162
THD|0.5|Min3,0.58,18,"Beta(2,10)",1.0388535633891618
THD|0.5|Min3,0.58,18,"Normal(0,1^2)",1.0642363063609706
THD|0.5|Min3,0.58,18,"Weibull(1,2)",1.0506289163695273
THD|0.5|Min3,0.58,18,"Exp(1)",1.0153973784829937
THD|0.5|Min3,0.58,18,"Cauchy(0,1)",0.9900619644078558
THD|0.5|Min3,0.58,18,"Pareto(1,0.5)",0.797739709802783
THD|0.5|Min3,0.58,18,"LogNormal(0,3^2)",0.83983892544638
THD|0.5|Min3,0.58,18,"Weibull(1,0.5)",0.9238245215997781
THD|0.5|Min3,0.58,18,"Exp(1) + Outliers",0.9808912743260496
THD|0.5|Min3,0.58,19,"Uniform(0,1)",1.0337466406239322
THD|0.5|Min3,0.58,19,"Beta(2,10)",0.913356118573489
THD|0.5|Min3,0.58,19,"Normal(0,1^2)",0.9748002179299751
THD|0.5|Min3,0.58,19,"Weibull(1,2)",0.9467983232832944
THD|0.5|Min3,0.58,19,"Exp(1)",0.8438831271219043
THD|0.5|Min3,0.58,19,"Cauchy(0,1)",0.8500481569497628
THD|0.5|Min3,0.58,19,"Pareto(1,0.5)",0.55983888378718
THD|0.5|Min3,0.58,19,"LogNormal(0,3^2)",0.5584470597225265
THD|0.5|Min3,0.58,19,"Weibull(1,0.5)",0.6974114081836398
THD|0.5|Min3,0.58,19,"Exp(1) + Outliers",0.8150780031060652
THD|0.5|Min3,0.58,20,"Uniform(0,1)",1.0902675304080942
THD|0.5|Min3,0.58,20,"Beta(2,10)",1.0748382685573008
THD|0.5|Min3,0.58,20,"Normal(0,1^2)",1.0769538145560995
THD|0.5|Min3,0.58,20,"Weibull(1,2)",1.0720280378246194
THD|0.5|Min3,0.58,20,"Exp(1)",1.0711071092237878
THD|0.5|Min3,0.58,20,"Cauchy(0,1)",1.0462774271113868
THD|0.5|Min3,0.58,20,"Pareto(1,0.5)",0.993940979875901
THD|0.5|Min3,0.58,20,"LogNormal(0,3^2)",0.920090991563804
THD|0.5|Min3,0.58,20,"Weibull(1,0.5)",1.0173417680257946
THD|0.5|Min3,0.58,20,"Exp(1) + Outliers",1.0611949845724857
THD|0.5|Min3,0.59,2,"Uniform(0,1)",1.024217164044173
THD|0.5|Min3,0.59,2,"Beta(2,10)",0.9248243583887983
THD|0.5|Min3,0.59,2,"Normal(0,1^2)",1.007438066379795
THD|0.5|Min3,0.59,2,"Weibull(1,2)",0.9478085314609157
THD|0.5|Min3,0.59,2,"Exp(1)",0.8835722677731402
THD|0.5|Min3,0.59,2,"Cauchy(0,1)",0.9283561610718726
THD|0.5|Min3,0.59,2,"Pareto(1,0.5)",0.848291303918405
THD|0.5|Min3,0.59,2,"LogNormal(0,3^2)",0.8486652399704109
THD|0.5|Min3,0.59,2,"Weibull(1,0.5)",0.8590378618164122
THD|0.5|Min3,0.59,2,"Exp(1) + Outliers",0.8506969557393679
THD|0.5|Min3,0.59,3,"Uniform(0,1)",1.4002403728341881
THD|0.5|Min3,0.59,3,"Beta(2,10)",1.0005642097022647
THD|0.5|Min3,0.59,3,"Normal(0,1^2)",1.1524071232088224
THD|0.5|Min3,0.59,3,"Weibull(1,2)",1.090687226631438
THD|0.5|Min3,0.59,3,"Exp(1)",0.7596678603487137
THD|0.5|Min3,0.59,3,"Cauchy(0,1)",0.19046027162989904
THD|0.5|Min3,0.59,3,"Pareto(1,0.5)",0.19669690146408433
THD|0.5|Min3,0.59,3,"LogNormal(0,3^2)",0.20567803021802716
THD|0.5|Min3,0.59,3,"Weibull(1,0.5)",0.4481143016928851
THD|0.5|Min3,0.59,3,"Exp(1) + Outliers",0.3070948790541717
THD|0.5|Min3,0.59,4,"Uniform(0,1)",1.3557898873583285
THD|0.5|Min3,0.59,4,"Beta(2,10)",0.9348274197670873
THD|0.5|Min3,0.59,4,"Normal(0,1^2)",1.1187953428204576
THD|0.5|Min3,0.59,4,"Weibull(1,2)",1.0045853408509637
THD|0.5|Min3,0.59,4,"Exp(1)",0.7152388379362603
THD|0.5|Min3,0.59,4,"Cauchy(0,1)",0.01154662346902976
THD|0.5|Min3,0.59,4,"Pareto(1,0.5)",6.803983952348317E-06
THD|0.5|Min3,0.59,4,"LogNormal(0,3^2)",0.008842538042134517
THD|0.5|Min3,0.59,4,"Weibull(1,0.5)",0.3585085216139074
THD|0.5|Min3,0.59,4,"Exp(1) + Outliers",0.23944962370821046
THD|0.5|Min3,0.59,5,"Uniform(0,1)",1.1924852180502756
THD|0.5|Min3,0.59,5,"Beta(2,10)",0.7199847128159436
THD|0.5|Min3,0.59,5,"Normal(0,1^2)",0.9346803829087789
THD|0.5|Min3,0.59,5,"Weibull(1,2)",0.7955457115006124
THD|0.5|Min3,0.59,5,"Exp(1)",0.544423470257157
THD|0.5|Min3,0.59,5,"Cauchy(0,1)",0.019750264467131674
THD|0.5|Min3,0.59,5,"Pareto(1,0.5)",7.661788595006431E-07
THD|0.5|Min3,0.59,5,"LogNormal(0,3^2)",0.005811901527062641
THD|0.5|Min3,0.59,5,"Weibull(1,0.5)",0.28271424864379086
THD|0.5|Min3,0.59,5,"Exp(1) + Outliers",0.13551206155576023
THD|0.5|Min3,0.59,6,"Uniform(0,1)",1.324237591421283
THD|0.5|Min3,0.59,6,"Beta(2,10)",1.1178510519800486
THD|0.5|Min3,0.59,6,"Normal(0,1^2)",1.198065285230819
THD|0.5|Min3,0.59,6,"Weibull(1,2)",1.1451103438247248
THD|0.5|Min3,0.59,6,"Exp(1)",0.9720018065294225
THD|0.5|Min3,0.59,6,"Cauchy(0,1)",0.538617330502587
THD|0.5|Min3,0.59,6,"Pareto(1,0.5)",0.06550881032024793
THD|0.5|Min3,0.59,6,"LogNormal(0,3^2)",0.1632938890021951
THD|0.5|Min3,0.59,6,"Weibull(1,0.5)",0.6598785983255898
THD|0.5|Min3,0.59,6,"Exp(1) + Outliers",0.030362041206502075
THD|0.5|Min3,0.59,7,"Uniform(0,1)",1.1567555533786156
THD|0.5|Min3,0.59,7,"Beta(2,10)",0.8400055184317012
THD|0.5|Min3,0.59,7,"Normal(0,1^2)",0.9853876454538061
THD|0.5|Min3,0.59,7,"Weibull(1,2)",0.8996321677976774
THD|0.5|Min3,0.59,7,"Exp(1)",0.7020705041738248
THD|0.5|Min3,0.59,7,"Cauchy(0,1)",0.4202121401579014
THD|0.5|Min3,0.59,7,"Pareto(1,0.5)",0.0205982006685484
THD|0.5|Min3,0.59,7,"LogNormal(0,3^2)",0.13351879292064484
THD|0.5|Min3,0.59,7,"Weibull(1,0.5)",0.46574854193581966
THD|0.5|Min3,0.59,7,"Exp(1) + Outliers",0.07128800787529475
THD|0.5|Min3,0.59,8,"Uniform(0,1)",1.1623860827274952
THD|0.5|Min3,0.59,8,"Beta(2,10)",1.1169832397272788
THD|0.5|Min3,0.59,8,"Normal(0,1^2)",1.1247110518502108
THD|0.5|Min3,0.59,8,"Weibull(1,2)",1.1290571940230412
THD|0.5|Min3,0.59,8,"Exp(1)",1.0852236918299114
THD|0.5|Min3,0.59,8,"Cauchy(0,1)",0.9443766706813672
THD|0.5|Min3,0.59,8,"Pareto(1,0.5)",0.4456420012235163
THD|0.5|Min3,0.59,8,"LogNormal(0,3^2)",0.6423214540284433
THD|0.5|Min3,0.59,8,"Weibull(1,0.5)",0.9348259535763488
THD|0.5|Min3,0.59,8,"Exp(1) + Outliers",0.12867320374007504
THD|0.5|Min3,0.59,9,"Uniform(0,1)",1.1433709844058555
THD|0.5|Min3,0.59,9,"Beta(2,10)",0.9714057094210597
THD|0.5|Min3,0.59,9,"Normal(0,1^2)",1.0576000493455098
THD|0.5|Min3,0.59,9,"Weibull(1,2)",1.0141384828944082
THD|0.5|Min3,0.59,9,"Exp(1)",0.868214612618368
THD|0.5|Min3,0.59,9,"Cauchy(0,1)",0.7284178281035898
THD|0.5|Min3,0.59,9,"Pareto(1,0.5)",0.20292759377256284
THD|0.5|Min3,0.59,9,"LogNormal(0,3^2)",0.3327309511765067
THD|0.5|Min3,0.59,9,"Weibull(1,0.5)",0.6748228514114409
THD|0.5|Min3,0.59,9,"Exp(1) + Outliers",6.805947654392199E-05
THD|0.5|Min3,0.59,10,"Uniform(0,1)",1.077740308938972
THD|0.5|Min3,0.59,10,"Beta(2,10)",0.7851773425515007
THD|0.5|Min3,0.59,10,"Normal(0,1^2)",0.9432178182380093
THD|0.5|Min3,0.59,10,"Weibull(1,2)",0.8601874052869574
THD|0.5|Min3,0.59,10,"Exp(1)",0.6563260379659834
THD|0.5|Min3,0.59,10,"Cauchy(0,1)",0.5569561140175749
THD|0.5|Min3,0.59,10,"Pareto(1,0.5)",0.11710677606051303
THD|0.5|Min3,0.59,10,"LogNormal(0,3^2)",0.19944849808440304
THD|0.5|Min3,0.59,10,"Weibull(1,0.5)",0.4552962114296283
THD|0.5|Min3,0.59,10,"Exp(1) + Outliers",0.004497083612214197
THD|0.5|Min3,0.59,11,"Uniform(0,1)",1.1729792048992072
THD|0.5|Min3,0.59,11,"Beta(2,10)",1.0726747106172023
THD|0.5|Min3,0.59,11,"Normal(0,1^2)",1.1091913183697852
THD|0.5|Min3,0.59,11,"Weibull(1,2)",1.075589718346938
THD|0.5|Min3,0.59,11,"Exp(1)",1.0210949519165033
THD|0.5|Min3,0.59,11,"Cauchy(0,1)",0.9393045199389399
THD|0.5|Min3,0.59,11,"Pareto(1,0.5)",0.5831043211947988
THD|0.5|Min3,0.59,11,"LogNormal(0,3^2)",0.5516026103161737
THD|0.5|Min3,0.59,11,"Weibull(1,0.5)",0.8559973849070903
THD|0.5|Min3,0.59,11,"Exp(1) + Outliers",0.19926957652417826
THD|0.5|Min3,0.59,12,"Uniform(0,1)",1.0835098359614521
THD|0.5|Min3,0.59,12,"Beta(2,10)",0.8882766844336679
THD|0.5|Min3,0.59,12,"Normal(0,1^2)",0.9974848339240804
THD|0.5|Min3,0.59,12,"Weibull(1,2)",0.930704663272324
THD|0.5|Min3,0.59,12,"Exp(1)",0.7942699076095462
THD|0.5|Min3,0.59,12,"Cauchy(0,1)",0.7371882674712904
THD|0.5|Min3,0.59,12,"Pareto(1,0.5)",0.38446353328881955
THD|0.5|Min3,0.59,12,"LogNormal(0,3^2)",0.41700057881819297
