TestName,TestKey,RunId,BuildId,Branch,Platform,Hardware,Timestamp,MetricId,Value,AgentName
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,6e27d679-fc9b-467d-81c9-91c26560b976,124007879,refs/heads/net212,Linux,blade,2021-06-13 16:05:37,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,61d625ce-7e82-4166-a556-5ce7a9cb1b5c,124009891,refs/heads/net212,Linux,blade,2021-06-13 17:04:42,idea.base_LaF_creation,3,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,6f873acb-2ae5-45ee-b138-4854aa722221,124013383,refs/heads/net212,Linux,blade,2021-06-13 18:05:35,idea.base_LaF_creation,5,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,da69d44a-bc63-4d83-9023-e5f37af6d10a,124016077,refs/heads/net212,Linux,blade,2021-06-13 19:04:59,idea.base_LaF_creation,3,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,497604b8-2260-483f-9cd4-576af374dc42,124019402,refs/heads/net212,Linux,blade,2021-06-13 20:09:24,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,d6ab99b8-7602-4503-9782-17f596ac2b26,124022527,refs/heads/net212,Linux,blade,2021-06-13 21:09:54,idea.base_LaF_creation,5,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,39485ca8-cd54-4bc4-bf5a-fdc4292c1f3f,124024021,refs/heads/net212,Linux,blade,2021-06-13 21:11:58,idea.base_LaF_creation,5,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,85239a76-b44c-487b-a1fe-9271e88af978,124030536,refs/heads/net212,Linux,blade,2021-06-13 22:06:18,idea.base_LaF_creation,8,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,97716ddf-a448-44f7-bcbc-d86e2d7d3f39,124030536,refs/heads/net212,Linux,blade,2021-06-13 22:06:52,idea.base_LaF_creation,7,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,d06cd538-b98f-4ec8-ad4f-cb02fa995e9e,124036061,refs/heads/net212,Linux,blade,2021-06-13 23:05:47,idea.base_LaF_creation,4,rider-perf-blade-010
