estimator,quantile,n,distribution,efficiency
WHD|0.05,0.82,38,"Weibull(1,2)",1.1032760356736704
WHD|0.05,0.82,38,"Cauchy(0,1)",0.48010821218586786
WHD|0.05,0.82,38,"Pareto(1,0.5)",0.0957549710518995
WHD|0.05,0.82,38,"LogNormal(0,3^2)",0.29714023129881434
WHD|0.05,0.82,38,"Exp(1) + Outliers",0.023930900254067237
WHD|0.05,0.82,39,"Beta(2,10)",1.1052799020332116
WHD|0.05,0.82,39,"Uniform(0,1)",1.3462831804063624
WHD|0.05,0.82,39,"Normal(0,1^2)",1.1644489031709078
WHD|0.05,0.82,39,"Weibull(1,2)",1.1125969116405618
WHD|0.05,0.82,39,"Cauchy(0,1)",0.5004479814967893
WHD|0.05,0.82,39,"Pareto(1,0.5)",0.07828953995995486
WHD|0.05,0.82,39,"LogNormal(0,3^2)",0.295235697915098
WHD|0.05,0.82,39,"Exp(1) + Outliers",0.007738446471416137
WHD|0.05,0.82,40,"Beta(2,10)",1.1146592933361494
WHD|0.05,0.82,40,"Uniform(0,1)",1.356023974345225
WHD|0.05,0.82,40,"Normal(0,1^2)",1.1522309412524305
WHD|0.05,0.82,40,"Weibull(1,2)",1.1408921791761546
WHD|0.05,0.82,40,"Cauchy(0,1)",0.5114828530043849
WHD|0.05,0.82,40,"Pareto(1,0.5)",0.09548624108626333
WHD|0.05,0.82,40,"LogNormal(0,3^2)",0.30217336173455106
WHD|0.05,0.82,40,"Exp(1) + Outliers",1.0561386795212993E-05
WHD|0.05,0.84,2,"Beta(2,10)",1.0104440060337705
WHD|0.05,0.84,2,"Uniform(0,1)",1.0961345933127642
WHD|0.05,0.84,2,"Normal(0,1^2)",1.0700892178673576
WHD|0.05,0.84,2,"Weibull(1,2)",1.0319913126449975
WHD|0.05,0.84,2,"Cauchy(0,1)",0.8707101107228847
WHD|0.05,0.84,2,"Pareto(1,0.5)",0.8171105309668608
WHD|0.05,0.84,2,"LogNormal(0,3^2)",0.8170074095145106
WHD|0.05,0.84,2,"Exp(1) + Outliers",0.8212889722912278
WHD|0.05,0.84,3,"Beta(2,10)",0.9768136396365038
WHD|0.05,0.84,3,"Uniform(0,1)",1.2117114869907764
WHD|0.05,0.84,3,"Normal(0,1^2)",1.0767959205369158
WHD|0.05,0.84,3,"Weibull(1,2)",1.0027864746114625
WHD|0.05,0.84,3,"Cauchy(0,1)",0.6407897433734555
WHD|0.05,0.84,3,"Pareto(1,0.5)",0.6397085419282044
WHD|0.05,0.84,3,"LogNormal(0,3^2)",0.6405114917905796
WHD|0.05,0.84,3,"Exp(1) + Outliers",0.6632867272187223
WHD|0.05,0.84,4,"Beta(2,10)",0.9156227988478037
WHD|0.05,0.84,4,"Uniform(0,1)",1.405284246048522
WHD|0.05,0.84,4,"Normal(0,1^2)",1.0621009555517857
WHD|0.05,0.84,4,"Weibull(1,2)",0.9883022093901135
WHD|0.05,0.84,4,"Cauchy(0,1)",0.4579719189133883
WHD|0.05,0.84,4,"Pareto(1,0.5)",0.45598025146824284
WHD|0.05,0.84,4,"LogNormal(0,3^2)",0.4567409343631272
WHD|0.05,0.84,4,"Exp(1) + Outliers",0.49916075254715764
WHD|0.05,0.84,5,"Beta(2,10)",0.9282482164011764
WHD|0.05,0.84,5,"Uniform(0,1)",1.5098900115832152
WHD|0.05,0.84,5,"Normal(0,1^2)",1.0669496837562888
WHD|0.05,0.84,5,"Weibull(1,2)",0.969587469900137
WHD|0.05,0.84,5,"Cauchy(0,1)",0.2775158804697108
WHD|0.05,0.84,5,"Pareto(1,0.5)",0.27217973560671466
WHD|0.05,0.84,5,"LogNormal(0,3^2)",0.27834778338624766
WHD|0.05,0.84,5,"Exp(1) + Outliers",0.36740014288191297
WHD|0.05,0.84,6,"Beta(2,10)",0.9606391803850135
WHD|0.05,0.84,6,"Uniform(0,1)",1.6601463943370556
WHD|0.05,0.84,6,"Normal(0,1^2)",1.1241525488605122
WHD|0.05,0.84,6,"Weibull(1,2)",1.039476022322746
WHD|0.05,0.84,6,"Cauchy(0,1)",0.1243611433697261
WHD|0.05,0.84,6,"Pareto(1,0.5)",0.10691331736905241
WHD|0.05,0.84,6,"LogNormal(0,3^2)",0.1163255009216707
WHD|0.05,0.84,6,"Exp(1) + Outliers",0.2531710198905997
WHD|0.05,0.84,7,"Beta(2,10)",1.034201106766742
WHD|0.05,0.84,7,"Uniform(0,1)",1.9049843322236877
WHD|0.05,0.84,7,"Normal(0,1^2)",1.2318101056516586
WHD|0.05,0.84,7,"Weibull(1,2)",1.0969610591576493
WHD|0.05,0.84,7,"Cauchy(0,1)",0.011681297726067248
WHD|0.05,0.84,7,"Pareto(1,0.5)",0.005572424648187712
WHD|0.05,0.84,7,"LogNormal(0,3^2)",0.015185335845400254
WHD|0.05,0.84,7,"Exp(1) + Outliers",0.22637455771862
WHD|0.05,0.84,8,"Beta(2,10)",1.051819664413904
WHD|0.05,0.84,8,"Uniform(0,1)",1.8157795726275985
WHD|0.05,0.84,8,"Normal(0,1^2)",1.2008008877659868
WHD|0.05,0.84,8,"Weibull(1,2)",1.1031472018046347
WHD|0.05,0.84,8,"Cauchy(0,1)",0.008385969719450395
WHD|0.05,0.84,8,"Pareto(1,0.5)",2.1046507235823288E-05
WHD|0.05,0.84,8,"LogNormal(0,3^2)",0.010584363187189073
WHD|0.05,0.84,8,"Exp(1) + Outliers",0.2540550854552163
WHD|0.05,0.84,9,"Beta(2,10)",0.9900444345928715
WHD|0.05,0.84,9,"Uniform(0,1)",1.768117030728356
WHD|0.05,0.84,9,"Normal(0,1^2)",1.1279232117659441
WHD|0.05,0.84,9,"Weibull(1,2)",1.0373189156380953
WHD|0.05,0.84,9,"Cauchy(0,1)",0.0015842825811903701
WHD|0.05,0.84,9,"Pareto(1,0.5)",7.2614167191653246E-06
WHD|0.05,0.84,9,"LogNormal(0,3^2)",0.008966343285247827
WHD|0.05,0.84,9,"Exp(1) + Outliers",0.25438261307093835
WHD|0.05,0.84,10,"Beta(2,10)",0.9467777336644987
WHD|0.05,0.84,10,"Uniform(0,1)",1.745121274858374
WHD|0.05,0.84,10,"Normal(0,1^2)",1.094357457633262
WHD|0.05,0.84,10,"Weibull(1,2)",1.0033564555230463
WHD|0.05,0.84,10,"Cauchy(0,1)",0.0019476722964934493
WHD|0.05,0.84,10,"Pareto(1,0.5)",4.654744052917102E-06
WHD|0.05,0.84,10,"LogNormal(0,3^2)",0.005310798847624972
WHD|0.05,0.84,10,"Exp(1) + Outliers",0.2457035002686879
WHD|0.05,0.84,11,"Beta(2,10)",0.9357235695174057
WHD|0.05,0.84,11,"Uniform(0,1)",1.7064837897046936
WHD|0.05,0.84,11,"Normal(0,1^2)",1.1090464126428077
WHD|0.05,0.84,11,"Weibull(1,2)",0.9919189981726226
WHD|0.05,0.84,11,"Cauchy(0,1)",0.0031947447681743377
WHD|0.05,0.84,11,"Pareto(1,0.5)",4.979654992212293E-06
WHD|0.05,0.84,11,"LogNormal(0,3^2)",0.008113666669428093
WHD|0.05,0.84,11,"Exp(1) + Outliers",0.22446131590956792
WHD|0.05,0.84,12,"Beta(2,10)",0.9862637607473755
WHD|0.05,0.84,12,"Uniform(0,1)",1.7316057271034608
WHD|0.05,0.84,12,"Normal(0,1^2)",1.1191684260775498
WHD|0.05,0.84,12,"Weibull(1,2)",1.0658956646411195
WHD|0.05,0.84,12,"Cauchy(0,1)",0.004950454928202255
WHD|0.05,0.84,12,"Pareto(1,0.5)",5.804218418905179E-06
WHD|0.05,0.84,12,"LogNormal(0,3^2)",0.007760069774983816
WHD|0.05,0.84,12,"Exp(1) + Outliers",0.18434697325354502
WHD|0.05,0.84,13,"Beta(2,10)",1.017421723692735
WHD|0.05,0.84,13,"Uniform(0,1)",1.788957966498995
WHD|0.05,0.84,13,"Normal(0,1^2)",1.1808851618434775
WHD|0.05,0.84,13,"Weibull(1,2)",1.1131560640185088
WHD|0.05,0.84,13,"Cauchy(0,1)",0.0029675441471995237
WHD|0.05,0.84,13,"Pareto(1,0.5)",5.013248127273292E-08
WHD|0.05,0.84,13,"LogNormal(0,3^2)",0.005735111435746356
WHD|0.05,0.84,13,"Exp(1) + Outliers",0.19153306306511225
WHD|0.05,0.84,14,"Beta(2,10)",1.0734021805234075
WHD|0.05,0.84,14,"Uniform(0,1)",1.7588389521258598
WHD|0.05,0.84,14,"Normal(0,1^2)",1.2217527107768849
WHD|0.05,0.84,14,"Weibull(1,2)",1.1255080204982495
WHD|0.05,0.84,14,"Cauchy(0,1)",0.0057389796680958755
WHD|0.05,0.84,14,"Pareto(1,0.5)",5.935785983763564E-07
WHD|0.05,0.84,14,"LogNormal(0,3^2)",0.006110432025045293
WHD|0.05,0.84,14,"Exp(1) + Outliers",0.19461282762568027
WHD|0.05,0.84,15,"Beta(2,10)",1.0321635675373177
WHD|0.05,0.84,15,"Uniform(0,1)",1.6898258359843497
WHD|0.05,0.84,15,"Normal(0,1^2)",1.1433485774456065
WHD|0.05,0.84,15,"Weibull(1,2)",1.054216365745991
WHD|0.05,0.84,15,"Cauchy(0,1)",0.0022548352978187087
WHD|0.05,0.84,15,"Pareto(1,0.5)",8.975863627253899E-07
WHD|0.05,0.84,15,"LogNormal(0,3^2)",0.004932480531499594
WHD|0.05,0.84,15,"Exp(1) + Outliers",0.20904086844376946
WHD|0.05,0.84,16,"Beta(2,10)",1.0068956020579278
WHD|0.05,0.84,16,"Uniform(0,1)",1.6038979138932883
WHD|0.05,0.84,16,"Normal(0,1^2)",1.1199474594926304
WHD|0.05,0.84,16,"Weibull(1,2)",1.0751140990298496
WHD|0.05,0.84,16,"Cauchy(0,1)",0.007392539615736146
WHD|0.05,0.84,16,"Pareto(1,0.5)",5.083510363045491E-07
WHD|0.05,0.84,16,"LogNormal(0,3^2)",0.00561086958092801
WHD|0.05,0.84,16,"Exp(1) + Outliers",0.20063844660951183
WHD|0.05,0.84,17,"Beta(2,10)",1.0049325681944812
WHD|0.05,0.84,17,"Uniform(0,1)",1.6027149851590885
WHD|0.05,0.84,17,"Normal(0,1^2)",1.1327084682822341
WHD|0.05,0.84,17,"Weibull(1,2)",1.0587748518533981
WHD|0.05,0.84,17,"Cauchy(0,1)",0.0043817025303354
WHD|0.05,0.84,17,"Pareto(1,0.5)",6.443517020413354E-08
WHD|0.05,0.84,17,"LogNormal(0,3^2)",0.011204969477759034
WHD|0.05,0.84,17,"Exp(1) + Outliers",0.16951950987567313
WHD|0.05,0.84,18,"Beta(2,10)",1.043593914017988
WHD|0.05,0.84,18,"Uniform(0,1)",1.586439311235186
WHD|0.05,0.84,18,"Normal(0,1^2)",1.139303953941429
WHD|0.05,0.84,18,"Weibull(1,2)",1.06451411557768
WHD|0.05,0.84,18,"Cauchy(0,1)",0.010993828472221405
WHD|0.05,0.84,18,"Pareto(1,0.5)",8.819606769766767E-08
WHD|0.05,0.84,18,"LogNormal(0,3^2)",0.009277392160925525
WHD|0.05,0.84,18,"Exp(1) + Outliers",0.16300608399418196
WHD|0.05,0.84,19,"Beta(2,10)",1.0600626026116649
WHD|0.05,0.84,19,"Uniform(0,1)",1.6249205964489963
WHD|0.05,0.84,19,"Normal(0,1^2)",1.1578024551233925
WHD|0.05,0.84,19,"Weibull(1,2)",1.095752554027331
WHD|0.05,0.84,19,"Cauchy(0,1)",0.008349451646323364
WHD|0.05,0.84,19,"Pareto(1,0.5)",1.4025511607910907E-07
WHD|0.05,0.84,19,"LogNormal(0,3^2)",0.012711270694513827
WHD|0.05,0.84,19,"Exp(1) + Outliers",0.11798810151605109
WHD|0.05,0.84,20,"Beta(2,10)",1.1149601192149428
WHD|0.05,0.84,20,"Uniform(0,1)",1.602007576576668
WHD|0.05,0.84,20,"Normal(0,1^2)",1.2065087802041128
WHD|0.05,0.84,20,"Weibull(1,2)",1.1655442059188301
WHD|0.05,0.84,20,"Cauchy(0,1)",0.009566768840152057
WHD|0.05,0.84,20,"Pareto(1,0.5)",2.8767165054866213E-07
WHD|0.05,0.84,20,"LogNormal(0,3^2)",0.00985901818697113
WHD|0.05,0.84,20,"Exp(1) + Outliers",0.10802884522709906
WHD|0.05,0.84,21,"Beta(2,10)",1.076177025094657
WHD|0.05,0.84,21,"Uniform(0,1)",1.537288278676728
WHD|0.05,0.84,21,"Normal(0,1^2)",1.1631846213322266
WHD|0.05,0.84,21,"Weibull(1,2)",1.1067721666681667
WHD|0.05,0.84,21,"Cauchy(0,1)",0.01132321965455739
WHD|0.05,0.84,21,"Pareto(1,0.5)",1.520578124284185E-07
WHD|0.05,0.84,21,"LogNormal(0,3^2)",0.012194626530179692
WHD|0.05,0.84,21,"Exp(1) + Outliers",0.1552374643473146
WHD|0.05,0.84,22,"Beta(2,10)",1.0338041070523636
WHD|0.05,0.84,22,"Uniform(0,1)",1.5064470223943622
WHD|0.05,0.84,22,"Normal(0,1^2)",1.1407035180028768
WHD|0.05,0.84,22,"Weibull(1,2)",1.0639462757198948
WHD|0.05,0.84,22,"Cauchy(0,1)",0.02458710229532069
WHD|0.05,0.84,22,"Pareto(1,0.5)",6.286257863752921E-07
WHD|0.05,0.84,22,"LogNormal(0,3^2)",0.015200652522012765
WHD|0.05,0.84,22,"Exp(1) + Outliers",0.1428813856423101
WHD|0.05,0.84,23,"Beta(2,10)",1.0320588063460612
WHD|0.05,0.84,23,"Uniform(0,1)",1.4838960438302558
WHD|0.05,0.84,23,"Normal(0,1^2)",1.0965753692152547
WHD|0.05,0.84,23,"Weibull(1,2)",1.0709649279664135
WHD|0.05,0.84,23,"Cauchy(0,1)",0.027427909776057156
WHD|0.05,0.84,23,"Pareto(1,0.5)",5.453861833673107E-07
WHD|0.05,0.84,23,"LogNormal(0,3^2)",0.0294895097924407
WHD|0.05,0.84,23,"Exp(1) + Outliers",0.10653696396064855
WHD|0.05,0.84,24,"Beta(2,10)",1.052439389281124
WHD|0.05,0.84,24,"Uniform(0,1)",1.4929562389174418
WHD|0.05,0.84,24,"Normal(0,1^2)",1.1597687662281024
WHD|0.05,0.84,24,"Weibull(1,2)",1.1149086049357526
WHD|0.05,0.84,24,"Cauchy(0,1)",0.024671597699377018
WHD|0.05,0.84,24,"Pareto(1,0.5)",8.222098693602278E-08
WHD|0.05,0.84,24,"LogNormal(0,3^2)",0.02799198255565204
WHD|0.05,0.84,24,"Exp(1) + Outliers",0.10561861422366747
WHD|0.05,0.84,25,"Beta(2,10)",1.0880310626589007
WHD|0.05,0.84,25,"Uniform(0,1)",1.5057398462023845
WHD|0.05,0.84,25,"Normal(0,1^2)",1.163314902185579
WHD|0.05,0.84,25,"Weibull(1,2)",1.1076911282461819
WHD|0.05,0.84,25,"Cauchy(0,1)",0.24783131984667556
WHD|0.05,0.84,25,"Pareto(1,0.5)",0.006023803735734335
WHD|0.05,0.84,25,"LogNormal(0,3^2)",0.10112407531879197
WHD|0.05,0.84,25,"Exp(1) + Outliers",0.10368459266469819
WHD|0.05,0.84,26,"Beta(2,10)",1.1375718540379383
WHD|0.05,0.84,26,"Uniform(0,1)",1.5311794687386284
WHD|0.05,0.84,26,"Normal(0,1^2)",1.1822285647896043
WHD|0.05,0.84,26,"Weibull(1,2)",1.141861004680646
WHD|0.05,0.84,26,"Cauchy(0,1)",0.23602109826425322
WHD|0.05,0.84,26,"Pareto(1,0.5)",0.002324969031558902
WHD|0.05,0.84,26,"LogNormal(0,3^2)",0.12073913414733023
WHD|0.05,0.84,26,"Exp(1) + Outliers",0.08518718289081029
WHD|0.05,0.84,27,"Beta(2,10)",1.0870423106851583
WHD|0.05,0.84,27,"Uniform(0,1)",1.4958733089763585
WHD|0.05,0.84,27,"Normal(0,1^2)",1.143336465945661
WHD|0.05,0.84,27,"Weibull(1,2)",1.1300718518630986
WHD|0.05,0.84,27,"Cauchy(0,1)",0.19878347284335707
WHD|0.05,0.84,27,"Pareto(1,0.5)",0.0023042557267145343
WHD|0.05,0.84,27,"LogNormal(0,3^2)",0.11133689427971123
WHD|0.05,0.84,27,"Exp(1) + Outliers",0.09899819526921445
WHD|0.05,0.84,28,"Beta(2,10)",1.0597293239429877
WHD|0.05,0.84,28,"Uniform(0,1)",1.4395043646502652
WHD|0.05,0.84,28,"Normal(0,1^2)",1.163056208002249
WHD|0.05,0.84,28,"Weibull(1,2)",1.1252151647789863
WHD|0.05,0.84,28,"Cauchy(0,1)",0.24281584282207944
WHD|0.05,0.84,28,"Pareto(1,0.5)",0.007988823271272514
WHD|0.05,0.84,28,"LogNormal(0,3^2)",0.1223292884158355
WHD|0.05,0.84,28,"Exp(1) + Outliers",0.11059902037228705
WHD|0.05,0.84,29,"Beta(2,10)",1.0550486154122178
WHD|0.05,0.84,29,"Uniform(0,1)",1.4069074396218149
WHD|0.05,0.84,29,"Normal(0,1^2)",1.1335913088860161
WHD|0.05,0.84,29,"Weibull(1,2)",1.0895602668035003
WHD|0.05,0.84,29,"Cauchy(0,1)",0.263915875903168
WHD|0.05,0.84,29,"Pareto(1,0.5)",0.006661453911554043
WHD|0.05,0.84,29,"LogNormal(0,3^2)",0.1681018850690171
WHD|0.05,0.84,29,"Exp(1) + Outliers",0.13539137725910205
WHD|0.05,0.84,30,"Beta(2,10)",1.06705181858365
WHD|0.05,0.84,30,"Uniform(0,1)",1.4076367422475462
WHD|0.05,0.84,30,"Normal(0,1^2)",1.139295619354894
WHD|0.05,0.84,30,"Weibull(1,2)",1.1002457915548165
WHD|0.05,0.84,30,"Cauchy(0,1)",0.2577879741253313
WHD|0.05,0.84,30,"Pareto(1,0.5)",0.006074036893343857
WHD|0.05,0.84,30,"LogNormal(0,3^2)",0.14848162834584344
WHD|0.05,0.84,30,"Exp(1) + Outliers",0.08669130140611203
WHD|0.05,0.84,31,"Beta(2,10)",1.0804954624398535
WHD|0.05,0.84,31,"Uniform(0,1)",1.4313572918858393
WHD|0.05,0.84,31,"Normal(0,1^2)",1.149254941310731
WHD|0.05,0.84,31,"Weibull(1,2)",1.1143977312313114
WHD|0.05,0.84,31,"Cauchy(0,1)",0.2745088607375938
WHD|0.05,0.84,31,"Pareto(1,0.5)",0.007448915559917998
WHD|0.05,0.84,31,"LogNormal(0,3^2)",0.15561436077142068
WHD|0.05,0.84,31,"Exp(1) + Outliers",0.0671093837721104
WHD|0.05,0.84,32,"Beta(2,10)",1.110279597179891
WHD|0.05,0.84,32,"Uniform(0,1)",1.4758091598480667
WHD|0.05,0.84,32,"Normal(0,1^2)",1.159494059247301
WHD|0.05,0.84,32,"Weibull(1,2)",1.1471599389429517
WHD|0.05,0.84,32,"Cauchy(0,1)",0.3225270109869365
WHD|0.05,0.84,32,"Pareto(1,0.5)",0.005049104629936548
WHD|0.05,0.84,32,"LogNormal(0,3^2)",0.16046124731030068
WHD|0.05,0.84,32,"Exp(1) + Outliers",0.09107984659839674
WHD|0.05,0.84,33,"Beta(2,10)",1.1076414362370353
WHD|0.05,0.84,33,"Uniform(0,1)",1.440472763473145
WHD|0.05,0.84,33,"Normal(0,1^2)",1.1646080167368973
WHD|0.05,0.84,33,"Weibull(1,2)",1.1511700372338756
WHD|0.05,0.84,33,"Cauchy(0,1)",0.3230460642256676
WHD|0.05,0.84,33,"Pareto(1,0.5)",0.009119679829167596
WHD|0.05,0.84,33,"LogNormal(0,3^2)",0.1876411747700712
WHD|0.05,0.84,33,"Exp(1) + Outliers",0.0765385316358172
WHD|0.05,0.84,34,"Beta(2,10)",1.074888560059774
WHD|0.05,0.84,34,"Uniform(0,1)",1.3986793901837218
WHD|0.05,0.84,34,"Normal(0,1^2)",1.1417504968458432
WHD|0.05,0.84,34,"Weibull(1,2)",1.1089706412183022
WHD|0.05,0.84,34,"Cauchy(0,1)",0.326162883101223
WHD|0.05,0.84,34,"Pareto(1,0.5)",0.009538402264881476
WHD|0.05,0.84,34,"LogNormal(0,3^2)",0.18612185140168414
WHD|0.05,0.84,34,"Exp(1) + Outliers",0.11325968388311694
WHD|0.05,0.84,35,"Beta(2,10)",1.0773241120787522
WHD|0.05,0.84,35,"Uniform(0,1)",1.393484821824505
WHD|0.05,0.84,35,"Normal(0,1^2)",1.134227528314465
WHD|0.05,0.84,35,"Weibull(1,2)",1.0966881310079335
WHD|0.05,0.84,35,"Cauchy(0,1)",0.34657063275508937
WHD|0.05,0.84,35,"Pareto(1,0.5)",0.01205280684253267
WHD|0.05,0.84,35,"LogNormal(0,3^2)",0.20665879026658257
WHD|0.05,0.84,35,"Exp(1) + Outliers",0.10147072671213159
WHD|0.05,0.84,36,"Beta(2,10)",1.0845249746723205
WHD|0.05,0.84,36,"Uniform(0,1)",1.3782403127610656
WHD|0.05,0.84,36,"Normal(0,1^2)",1.1152238460509403
WHD|0.05,0.84,36,"Weibull(1,2)",1.0929181626802769
WHD|0.05,0.84,36,"Cauchy(0,1)",0.3519804475169787
WHD|0.05,0.84,36,"Pareto(1,0.5)",0.014884859701332707
WHD|0.05,0.84,36,"LogNormal(0,3^2)",0.22082632899012344
WHD|0.05,0.84,36,"Exp(1) + Outliers",0.05498665443332186
WHD|0.05,0.84,37,"Beta(2,10)",1.0999448509301413
WHD|0.05,0.84,37,"Uniform(0,1)",1.3633816726300183
WHD|0.05,0.84,37,"Normal(0,1^2)",1.1321650653670556
WHD|0.05,0.84,37,"Weibull(1,2)",1.115157257983369
WHD|0.05,0.84,37,"Cauchy(0,1)",0.3999169801205178
WHD|0.05,0.84,37,"Pareto(1,0.5)",0.037662716092961165
WHD|0.05,0.84,37,"LogNormal(0,3^2)",0.2615123136187809
WHD|0.05,0.84,37,"Exp(1) + Outliers",0.059826008346813876
WHD|0.05,0.84,38,"Beta(2,10)",1.1021928348002814
WHD|0.05,0.84,38,"Uniform(0,1)",1.3828035618925862
WHD|0.05,0.84,38,"Normal(0,1^2)",1.1698768387795866
WHD|0.05,0.84,38,"Weibull(1,2)",1.1393482148819813
WHD|0.05,0.84,38,"Cauchy(0,1)",0.46471549466361023
WHD|0.05,0.84,38,"Pareto(1,0.5)",0.05407657051060689
WHD|0.05,0.84,38,"LogNormal(0,3^2)",0.2675329693144257
WHD|0.05,0.84,38,"Exp(1) + Outliers",0.03833690498776994
WHD|0.05,0.84,39,"Beta(2,10)",1.1045485369887509
WHD|0.05,0.84,39,"Uniform(0,1)",1.3873326223211473
WHD|0.05,0.84,39,"Normal(0,1^2)",1.1585379227179449
WHD|0.05,0.84,39,"Weibull(1,2)",1.1294873773797116
WHD|0.05,0.84,39,"Cauchy(0,1)",0.45057206629946855
WHD|0.05,0.84,39,"Pareto(1,0.5)",0.05165640222378756
WHD|0.05,0.84,39,"LogNormal(0,3^2)",0.2816753948726899
WHD|0.05,0.84,39,"Exp(1) + Outliers",0.06693284923061094
WHD|0.05,0.84,40,"Beta(2,10)",1.09554622621648
WHD|0.05,0.84,40,"Uniform(0,1)",1.3782122551227016
WHD|0.05,0.84,40,"Normal(0,1^2)",1.1496930669469416
WHD|0.05,0.84,40,"Weibull(1,2)",1.0952371709859392
WHD|0.05,0.84,40,"Cauchy(0,1)",0.4610168965799408
WHD|0.05,0.84,40,"Pareto(1,0.5)",0.06585216979776749
WHD|0.05,0.84,40,"LogNormal(0,3^2)",0.29821530917566935
WHD|0.05,0.84,40,"Exp(1) + Outliers",0.02961572562052556
WHD|0.05,0.86,2,"Beta(2,10)",1.0173226080722095
WHD|0.05,0.86,2,"Uniform(0,1)",1.0906037257240897
WHD|0.05,0.86,2,"Normal(0,1^2)",1.067788476207114
WHD|0.05,0.86,2,"Weibull(1,2)",1.0353016666075254
WHD|0.05,0.86,2,"Cauchy(0,1)",0.8455109354177642
WHD|0.05,0.86,2,"Pareto(1,0.5)",0.832016092898498
WHD|0.05,0.86,2,"LogNormal(0,3^2)",0.8318404210651728
WHD|0.05,0.86,2,"Exp(1) + Outliers",0.8355799317926128
WHD|0.05,0.86,3,"Beta(2,10)",1.0034189587433446
WHD|0.05,0.86,3,"Uniform(0,1)",1.1984080995849893
WHD|0.05,0.86,3,"Normal(0,1^2)",1.0765214696720782
WHD|0.05,0.86,3,"Weibull(1,2)",1.0238292530597308
WHD|0.05,0.86,3,"Cauchy(0,1)",0.6737658532167
WHD|0.05,0.86,3,"Pareto(1,0.5)",0.6732601932755068
WHD|0.05,0.86,3,"LogNormal(0,3^2)",0.6739155682423579
WHD|0.05,0.86,3,"Exp(1) + Outliers",0.6907128660842708
WHD|0.05,0.86,4,"Beta(2,10)",0.9517942460514871
WHD|0.05,0.86,4,"Uniform(0,1)",1.3430657796794625
WHD|0.05,0.86,4,"Normal(0,1^2)",1.0611179150804153
WHD|0.05,0.86,4,"Weibull(1,2)",1.0080926211907904
WHD|0.05,0.86,4,"Cauchy(0,1)",0.5145026570006856
WHD|0.05,0.86,4,"Pareto(1,0.5)",0.5122570604138983
WHD|0.05,0.86,4,"LogNormal(0,3^2)",0.513119669961231
WHD|0.05,0.86,4,"Exp(1) + Outliers",0.5517298558657144
WHD|0.05,0.86,5,"Beta(2,10)",0.940945067824511
WHD|0.05,0.86,5,"Uniform(0,1)",1.4440553313590434
WHD|0.05,0.86,5,"Normal(0,1^2)",1.0394509737418043
WHD|0.05,0.86,5,"Weibull(1,2)",0.9913996348767468
WHD|0.05,0.86,5,"Cauchy(0,1)",0.3540612382727499
WHD|0.05,0.86,5,"Pareto(1,0.5)",0.35148526026275245
WHD|0.05,0.86,5,"LogNormal(0,3^2)",0.35574447720981434
WHD|0.05,0.86,5,"Exp(1) + Outliers",0.421362102321345
WHD|0.05,0.86,6,"Beta(2,10)",0.9376095216679153
WHD|0.05,0.86,6,"Uniform(0,1)",1.6044596035361651
WHD|0.05,0.86,6,"Normal(0,1^2)",1.0678587010490947
WHD|0.05,0.86,6,"Weibull(1,2)",0.9817527043969497
WHD|0.05,0.86,6,"Cauchy(0,1)",0.20027118181969175
WHD|0.05,0.86,6,"Pareto(1,0.5)",0.1981605373627488
WHD|0.05,0.86,6,"LogNormal(0,3^2)",0.20515238988881632
WHD|0.05,0.86,6,"Exp(1) + Outliers",0.341091507233105
WHD|0.05,0.86,7,"Beta(2,10)",0.9809789500317804
WHD|0.05,0.86,7,"Uniform(0,1)",1.7638103610665314
WHD|0.05,0.86,7,"Normal(0,1^2)",1.13671591340616
WHD|0.05,0.86,7,"Weibull(1,2)",1.0309775484555377
WHD|0.05,0.86,7,"Cauchy(0,1)",0.0790382900908269
WHD|0.05,0.86,7,"Pareto(1,0.5)",0.0695871815203372
WHD|0.05,0.86,7,"LogNormal(0,3^2)",0.08165542245384638
WHD|0.05,0.86,7,"Exp(1) + Outliers",0.25714007793081844
WHD|0.05,0.86,8,"Beta(2,10)",1.0519299459821188
WHD|0.05,0.86,8,"Uniform(0,1)",1.9448827207911208
WHD|0.05,0.86,8,"Normal(0,1^2)",1.2430708761928722
WHD|0.05,0.86,8,"Weibull(1,2)",1.1141839040849453
WHD|0.05,0.86,8,"Cauchy(0,1)",0.009507752778982258
WHD|0.05,0.86,8,"Pareto(1,0.5)",0.0013642027219838769
WHD|0.05,0.86,8,"LogNormal(0,3^2)",0.010291529827661412
WHD|0.05,0.86,8,"Exp(1) + Outliers",0.26131811868803895
WHD|0.05,0.86,9,"Beta(2,10)",1.0281104099186384
WHD|0.05,0.86,9,"Uniform(0,1)",1.8407430089831567
WHD|0.05,0.86,9,"Normal(0,1^2)",1.1769746933240417
WHD|0.05,0.86,9,"Weibull(1,2)",1.1143650757008001
WHD|0.05,0.86,9,"Cauchy(0,1)",0.007354933626870892
WHD|0.05,0.86,9,"Pareto(1,0.5)",2.0948719138406976E-05
WHD|0.05,0.86,9,"LogNormal(0,3^2)",0.0030037113665202482
WHD|0.05,0.86,9,"Exp(1) + Outliers",0.23033017692276464
WHD|0.05,0.86,10,"Beta(2,10)",1.0345837319974056
WHD|0.05,0.86,10,"Uniform(0,1)",1.8040950139951915
